latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
43.5265,-5.734,302.9,1.1,1.1,2008-01-01,1112,Terra,MODIS,54,6.2,282.5,9.7,D,2
37.8015,-3.6146,307.6,1,1,2008-01-01,1113,Terra,MODIS,66,6.2,278.9,11,D,0
37.1834,-6.6697,300.2,1.2,1.1,2008-01-04,1322,Aqua,MODIS,33,6.2,286.7,6,D,0
43.2808,-4.1896,300.3,1,1,2008-01-04,1323,Aqua,MODIS,34,6.2,284.4,6.5,D,0
37.4483,-1.7794,301,1.2,1.1,2008-01-05,1049,Terra,MODIS,44,6.2,279.8,7.4,D,0
43.538,-5.8313,300.5,1,1,2008-01-06,1130,Terra,MODIS,38,6.2,289.9,4.2,D,0
38.0466,-1.6806,301.4,1,1,2008-01-06,1309,Aqua,MODIS,47,6.2,290,4,D,0
38.0448,-1.6921,312.8,1,1,2008-01-06,1309,Aqua,MODIS,73,6.2,289.6,11.9,D,0
40.8425,-0.9087,300.1,1,1,2008-01-06,1310,Aqua,MODIS,29,6.2,286.1,4.9,D,0
43.2224,-3.2025,310.1,1.1,1,2008-01-10,1106,Terra,MODIS,69,6.2,281.5,12.9,D,0
38.7045,-3.7345,304.8,1.1,1,2008-01-13,1316,Aqua,MODIS,56,6.2,282.5,8.2,D,0
43.2497,-5.1384,305.3,1.3,1.1,2008-01-15,1305,Aqua,MODIS,61,6.2,276.7,14.5,D,0
43.5246,-5.7365,310.2,1.1,1,2008-01-18,1336,Aqua,MODIS,70,6.2,291.2,11.4,D,2
39.668,-0.2601,300.8,1,1,2008-01-19,1100,Terra,MODIS,42,6.2,289.9,3.7,D,0
43.5355,-5.8295,300.4,1.6,1.2,2008-01-19,1100,Terra,MODIS,36,6.2,286.8,9.7,D,0
39.6662,-0.2485,304,1,1,2008-01-19,1100,Terra,MODIS,58,6.2,290.1,5.5,D,0
39.6066,-0.2822,302,1,1,2008-01-19,1100,Terra,MODIS,38,6.2,288.5,4.7,D,0
40.0235,-6.2997,308.2,3.5,1.8,2008-01-19,1418,Aqua,MODIS,67,6.2,289.2,51.5,D,0
40.011,-6.3319,312.6,3.5,1.8,2008-01-19,1418,Aqua,MODIS,68,6.2,289.9,64.8,D,0
40.2447,-3.4759,300.2,1.1,1,2008-01-19,2205,Terra,MODIS,20,6.2,279,9.2,N,2
37.6348,-4.5735,300.1,1,1,2008-01-20,1322,Aqua,MODIS,27,6.2,290,2.8,D,0
40.2451,-3.4738,304.7,1,1,2008-01-20,1322,Aqua,MODIS,60,6.2,289.6,6.2,D,2
43.5232,-5.7323,327.5,1,1,2008-01-20,1323,Aqua,MODIS,85,6.2,285.7,27.2,D,2
43.5214,-5.7446,304.1,1,1,2008-01-20,1323,Aqua,MODIS,58,6.2,285.3,7,D,0
40.3975,-5.1549,318.4,2,1.4,2008-01-21,1048,Terra,MODIS,78,6.2,282.2,49.1,D,0
37.3135,-3.144,303.6,1.4,1.2,2008-01-21,1049,Terra,MODIS,56,6.2,285,9.2,D,0
43.2737,-4.9689,303.3,1.1,1,2008-01-22,1130,Terra,MODIS,56,6.2,281.5,9.1,D,0
38.4486,-1.3394,305.2,2,1.4,2008-01-22,1131,Terra,MODIS,61,6.2,290.3,17.5,D,0
38.4468,-1.3459,303.7,2,1.4,2008-01-22,1131,Terra,MODIS,53,6.2,289.9,14.7,D,0
40.3946,-5.2895,351.8,1.2,1.1,2008-01-22,1131,Terra,MODIS,97,6.2,286.1,84.5,D,0
41.0212,-5.8526,301.2,1.1,1,2008-01-22,1131,Terra,MODIS,43,6.2,283.5,6.5,D,0
40.3922,-5.2759,328.5,1.2,1.1,2008-01-22,1131,Terra,MODIS,86,6.2,285.7,35.6,D,0
41.0304,-5.8499,305.5,1.1,1,2008-01-22,1131,Terra,MODIS,61,6.2,283.6,9.5,D,0
37.161,-5.9116,302.4,1.2,1.1,2008-01-22,1132,Terra,MODIS,52,6.2,289.6,5.8,D,0
37.3685,-7.0632,307.1,1.1,1,2008-01-22,1132,Terra,MODIS,65,6.2,292.3,7.3,D,0
37.2073,-5.99,300.4,1.2,1.1,2008-01-22,1132,Terra,MODIS,36,6.2,289.8,4.2,D,0
37.7585,-2.5328,302.3,1.1,1,2008-01-22,1310,Aqua,MODIS,51,6.2,291.7,3.7,D,0
37.7702,-7.0009,304.7,1.8,1.3,2008-01-22,1310,Aqua,MODIS,60,6.2,292.7,11.3,D,0
39.045,-6.1365,301.2,1.5,1.2,2008-01-22,1310,Aqua,MODIS,45,6.2,290.2,7.9,D,0
40.3922,-5.287,360.8,1.3,1.1,2008-01-22,1310,Aqua,MODIS,100,6.2,288.4,130.9,D,0
40.2403,-3.4804,301.8,1.1,1,2008-01-22,1310,Aqua,MODIS,49,6.2,289.1,5.6,D,0
39.6356,-2.1,305.2,1,1,2008-01-22,1310,Aqua,MODIS,61,6.2,290.1,6.3,D,0
37.7565,-2.545,308.9,1.1,1,2008-01-22,1310,Aqua,MODIS,68,6.2,293,8.4,D,0
38.4462,-1.3477,307.8,1,1,2008-01-22,1310,Aqua,MODIS,66,6.2,293.5,6.4,D,0
41.5415,-2.1118,309.6,1,1,2008-01-22,1311,Aqua,MODIS,69,6.2,288.6,9.8,D,0
42.2292,-1.6464,313.9,1,1,2008-01-22,1311,Aqua,MODIS,74,6.2,285.9,13.6,D,0
37.174,-3.6933,305.8,2,1.4,2008-01-23,1352,Aqua,MODIS,62,6.2,292.2,14.5,D,0
40.3838,-5.3603,329.5,1.7,1.3,2008-01-23,1353,Aqua,MODIS,86,6.2,287.4,61.4,D,0
40.3855,-5.3409,312.5,1.7,1.3,2008-01-23,1353,Aqua,MODIS,60,6.2,287,24.1,D,0
40.3724,-5.3579,321.3,1.7,1.3,2008-01-23,1353,Aqua,MODIS,81,6.2,289,41.5,D,0
40.3741,-5.3383,306,1.7,1.3,2008-01-23,1353,Aqua,MODIS,52,6.2,287.8,14.3,D,0
42.3434,-1.5334,304.7,3,1.7,2008-01-23,1354,Aqua,MODIS,60,6.2,288.1,29.3,D,0
42.3564,-1.5384,309.2,3,1.7,2008-01-23,1354,Aqua,MODIS,68,6.2,287.7,45.8,D,0
42.9762,-6.0381,301.7,1.7,1.3,2008-01-23,1354,Aqua,MODIS,48,6.2,288.9,10.6,D,0
43.2273,-5.385,306.3,1,1,2008-01-24,1118,Terra,MODIS,63,6.2,278.4,8.8,D,0
42.3199,-6.9259,302.6,1.1,1,2008-01-24,1118,Terra,MODIS,53,6.2,282.2,8.7,D,0
43.2256,-5.3727,312.1,1,1,2008-01-24,1118,Terra,MODIS,72,6.2,280.2,13,D,0
42.3272,-6.9307,303.2,1.1,1,2008-01-24,1118,Terra,MODIS,55,6.2,281.7,8.6,D,0
37.239,-6.2449,307.8,1,1,2008-01-24,1120,Terra,MODIS,66,6.2,290.1,8,D,0
37.5835,-6.0143,304.8,1,1,2008-01-24,1120,Terra,MODIS,60,6.2,289.1,6.2,D,0
37.5152,-6.6815,303.3,1,1,2008-01-24,1120,Terra,MODIS,56,6.2,288.6,5.6,D,0
38.3253,-1.685,308,1.3,1.1,2008-01-24,1257,Aqua,MODIS,66,6.2,291.1,12.7,D,0
42.3128,-6.9273,302.6,2.1,1.4,2008-01-24,1259,Aqua,MODIS,53,6.2,283.8,21.3,D,0
42.3252,-6.4384,318.5,2,1.4,2008-01-24,1259,Aqua,MODIS,79,6.2,285.2,49.8,D,0
42.3306,-6.4138,312,2,1.4,2008-01-24,1259,Aqua,MODIS,72,6.2,285.3,35.5,D,0
42.9696,-5.743,301.1,1,1,2008-01-24,2225,Terra,MODIS,34,6.2,272.1,9.2,N,0
42.9591,-5.7527,304.9,1,1,2008-01-24,2225,Terra,MODIS,62,6.2,271.9,11.6,N,0
42.339,-6.4201,325,1,1,2008-01-24,2225,Terra,MODIS,100,6.2,272.4,28.4,N,0
42.3301,-6.4178,316,1,1,2008-01-24,2225,Terra,MODIS,92,6.2,273.9,19.1,N,0
42.3408,-6.4012,300.7,1,1,2008-01-25,0235,Aqua,MODIS,33,6.2,274.3,9.3,N,0
42.3337,-6.4152,322,1,1,2008-01-25,0235,Aqua,MODIS,100,6.2,274.6,25.2,N,0
42.3427,-6.4131,304.5,1,1,2008-01-25,0235,Aqua,MODIS,60,6.2,273.5,11.5,N,0
42.3417,-6.4555,319.1,2.3,1.5,2008-01-25,1201,Terra,MODIS,57,6.2,274.5,64,D,0
42.339,-6.4512,323.9,2.3,1.5,2008-01-25,1201,Terra,MODIS,83,6.2,274.6,87.1,D,0
38.9785,-5.8759,300.6,1.1,1,2008-01-25,1341,Aqua,MODIS,40,6.2,285.6,4.2,D,0
42.3318,-6.4386,315.6,1.1,1.1,2008-01-25,1342,Aqua,MODIS,75,6.2,280.9,18.7,D,0
42.3302,-6.4519,320.1,1.1,1.1,2008-01-25,1342,Aqua,MODIS,80,6.2,283.2,23.5,D,0
42.3224,-6.4362,310,1.1,1.1,2008-01-25,1342,Aqua,MODIS,27,6.2,279.6,12.4,D,0
42.1421,-7.1594,312.9,1.1,1,2008-01-25,1342,Aqua,MODIS,73,6.2,273.3,17.1,D,0
41.9555,-7.9716,303.3,1,1,2008-01-25,1342,Aqua,MODIS,52,6.2,283.6,7.3,D,0
41.9802,-0.7833,306,1,1,2008-01-26,1106,Terra,MODIS,63,6.2,284,8.7,D,0
