latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
38.6768,-4.0413,300.6,1,1,2014-01-10,1107,Terra,MODIS,39,6.2,281.4,5.5,D,0
38.8785,-6.4582,310.3,1,1,2014-01-11,1329,Aqua,MODIS,70,6.2,289.9,9.9,D,0
38.8893,-6.2679,315.7,1,1,2014-01-11,1329,Aqua,MODIS,76,6.2,289,14.3,D,0
38.8015,-6.8288,312.5,1,1,2014-01-11,1329,Aqua,MODIS,73,6.2,289.2,12.1,D,0
37.5266,-1.4312,301.7,1,1,2014-01-12,1055,Terra,MODIS,49,6.2,290.2,4.1,D,0
39.8671,-4.3101,302.4,1.1,1,2014-01-13,1317,Aqua,MODIS,45,6.2,283.9,7.3,D,0
41.0602,-4.3898,308.6,1,1,2014-01-13,1318,Aqua,MODIS,59,6.2,278.9,12.6,D,0
39.8749,-5.6812,300.9,1,1,2014-01-20,1324,Aqua,MODIS,32,6.2,281.9,6.3,D,0
39.8864,-5.3167,300.6,1,1,2014-01-20,1324,Aqua,MODIS,34,6.2,282.4,6.2,D,0
37.9484,-1.4732,301.3,1,1,2014-01-22,1311,Aqua,MODIS,46,6.2,286.5,5.4,D,0
42.0595,-1.2028,303.4,1.2,1.1,2014-01-24,1118,Terra,MODIS,50,6.2,282.8,8.9,D,0
41.9865,-1.0958,328,1.1,1,2014-01-24,1300,Aqua,MODIS,85,6.2,284.9,32.6,D,0
38.6657,-0.2361,302.5,2.5,1.5,2014-01-25,2128,Terra,MODIS,47,6.2,281,29.2,N,0
41.5619,0.4478,310.3,1.1,1,2014-01-26,1106,Terra,MODIS,70,6.2,288.2,11.5,D,0
40.943,-0.0872,302.4,1,1,2014-01-28,1054,Terra,MODIS,52,6.2,281.8,7.4,D,0
39.9819,-0.738,300.1,1,1,2014-01-28,1054,Terra,MODIS,27,6.2,282.4,6.3,D,0
40.9446,-0.0992,315.7,1,1,2014-01-28,1054,Terra,MODIS,76,6.2,283.2,16.8,D,0
43.5232,-5.7334,306.4,1.1,1.1,2014-02-02,1112,Terra,MODIS,63,6.2,285.2,11.2,D,2
39.785,-0.46,337.6,1,1,2014-02-04,1100,Terra,MODIS,91,6.2,279.8,40.5,D,0
39.7939,-0.4578,301.2,1,1,2014-02-04,1100,Terra,MODIS,24,6.2,274.8,4.8,D,0
39.7833,-0.4485,381.9,1,1,2014-02-04,1100,Terra,MODIS,100,6.2,289.1,163.1,D,0
39.7757,-0.442,364.7,1.9,1.3,2014-02-04,1241,Aqua,MODIS,100,6.2,290.1,257.4,D,0
39.7874,-0.4462,333,1.9,1.3,2014-02-04,1241,Aqua,MODIS,85,6.2,288.2,86.1,D,0
39.783,-0.4671,312.6,1.9,1.3,2014-02-04,1241,Aqua,MODIS,55,6.2,287.1,31.7,D,0
43.5198,-5.7358,308.9,1,1,2014-02-05,1325,Aqua,MODIS,68,6.2,286.5,10.7,D,2
43.2796,-5.3666,304.6,2.2,1.4,2014-02-06,1047,Terra,MODIS,58,6.2,287.6,22.2,D,0
43.2927,-5.3663,300.9,2.2,1.4,2014-02-06,1047,Terra,MODIS,34,6.2,288.8,14.5,D,0
41.813,2.7129,307.1,1,1,2014-02-06,1047,Terra,MODIS,65,6.2,285.9,8.7,D,0
40.4736,-1.2592,305.5,1.2,1.1,2014-02-06,1048,Terra,MODIS,62,6.2,285.8,9.8,D,0
39.3778,-0.5245,305.9,1.1,1.1,2014-02-06,1048,Terra,MODIS,62,6.2,291.7,6.2,D,0
41.0881,0.9622,302.7,1,1,2014-02-06,1048,Terra,MODIS,53,6.2,285.2,5.8,D,0
39.3794,-0.5372,303.9,1.1,1.1,2014-02-06,1048,Terra,MODIS,57,6.2,291.8,4.8,D,0
41.4773,-1.3314,311.4,1.3,1.1,2014-02-06,1048,Terra,MODIS,71,6.2,289.5,14.7,D,0
37.7479,-1.5168,304.1,1.2,1.1,2014-02-06,1049,Terra,MODIS,58,6.2,293.2,4.5,D,0
39.6826,-0.3502,300.5,1.1,1.1,2014-02-06,2153,Terra,MODIS,20,6.2,281.4,7.3,N,0
39.6733,-0.3477,304.7,1.1,1.1,2014-02-06,2153,Terra,MODIS,40,6.2,285,10.2,N,0
37.3273,-1.9626,305.7,1.1,1,2014-02-07,1311,Aqua,MODIS,62,6.2,293.8,5.4,D,0
37.5304,-1.7397,313,1,1,2014-02-07,1311,Aqua,MODIS,73,6.2,295.5,9.4,D,0
37.6136,-1.7431,304.9,1,1,2014-02-07,1311,Aqua,MODIS,60,6.2,293.6,3.9,D,0
38.9296,-0.4258,312.2,1,1,2014-02-07,1311,Aqua,MODIS,72,6.2,291.5,10.6,D,0
42.3529,-1.5318,308.3,1,1,2014-02-07,1312,Aqua,MODIS,67,6.2,289,8.8,D,0
42.2465,-1.6966,307.1,1,1,2014-02-07,1312,Aqua,MODIS,65,6.2,290.4,7.4,D,0
42.2447,-1.7085,311.9,1,1,2014-02-07,1312,Aqua,MODIS,72,6.2,292,10.9,D,0
42.1542,-1.6281,304.2,1,1,2014-02-07,1312,Aqua,MODIS,51,6.2,289.7,6.3,D,0
42.3583,-1.5581,304.6,1,1,2014-02-07,1312,Aqua,MODIS,56,6.2,286.6,5.9,D,0
42.1916,-1.6944,300.6,1,1,2014-02-07,1312,Aqua,MODIS,30,6.2,285.5,4.4,D,0
43.5247,-5.7343,304,1.1,1,2014-02-11,2212,Terra,MODIS,58,6.2,277.1,11.4,N,2
42.2908,-1.7906,311.5,1.2,1.1,2014-02-13,1054,Terra,MODIS,71,6.2,287.3,13,D,0
42.2892,-1.7769,326.3,1.2,1.1,2014-02-13,1054,Terra,MODIS,84,6.2,287.8,30.1,D,0
40.6439,0.6258,308.4,1.9,1.4,2014-02-13,1235,Aqua,MODIS,51,6.2,288.9,22,D,0
40.6514,0.63,321.9,1.9,1.4,2014-02-13,1235,Aqua,MODIS,61,6.2,289,51,D,0
43.2956,-5.3799,312.3,1.2,1.1,2014-02-14,1136,Terra,MODIS,72,6.2,291.2,14.8,D,0
43.2981,-5.394,338.4,1.2,1.1,2014-02-14,1136,Terra,MODIS,91,6.2,291.2,53.1,D,0
37.3756,-2.0587,317,1,1,2014-02-14,1317,Aqua,MODIS,74,6.2,303.4,7.8,D,0
36.9503,-2.431,311.8,1,1,2014-02-14,1317,Aqua,MODIS,67,6.2,298.6,5.3,D,0
41.0732,0.4725,306.1,1.2,1.1,2014-02-14,1318,Aqua,MODIS,60,6.2,285.5,8.5,D,0
41.0716,0.4586,304.8,1.2,1.1,2014-02-14,1318,Aqua,MODIS,59,6.2,283.7,7.7,D,0
43.2873,-5.3976,307.6,1,1,2014-02-14,1319,Aqua,MODIS,66,6.2,288.9,8.6,D,0
43.2894,-5.3849,321.5,1,1,2014-02-14,1319,Aqua,MODIS,81,6.2,291.4,20.9,D,0
43.2984,-5.3877,352.9,1,1,2014-02-14,1319,Aqua,MODIS,97,6.2,289.8,72.4,D,0
43.3093,-6.007,301.6,1.1,1,2014-02-14,1319,Aqua,MODIS,48,6.2,288.5,5.3,D,0
43.2963,-5.4008,328.1,1,1,2014-02-14,1319,Aqua,MODIS,85,6.2,290.4,27.1,D,0
43.2134,-4.397,311,1,1,2014-02-14,1319,Aqua,MODIS,71,6.2,290.5,10.3,D,0
42.2745,-2.0384,310.8,1.1,1,2014-02-16,1306,Aqua,MODIS,70,6.2,287.4,10.7,D,0
43.5353,-5.8319,300.6,1.4,1.2,2014-02-16,1307,Aqua,MODIS,39,6.2,287.1,8.6,D,0
43.212,-5.1944,307.9,1.1,1,2014-02-18,1112,Terra,MODIS,58,6.2,283.7,11.2,D,0
43.5598,-5.9,300.7,1.1,1.1,2014-02-18,1112,Terra,MODIS,0,6.2,287.4,5.9,D,0
40.7375,-4.9121,303.1,2.5,1.5,2014-02-19,1155,Terra,MODIS,55,6.2,282.1,25.5,D,0
40.4915,-3.5931,300.4,1.2,1.1,2014-02-19,1336,Aqua,MODIS,30,6.2,288.5,3.1,D,0
40.41,-5.0748,328,1.1,1,2014-02-19,1336,Aqua,MODIS,85,6.2,283.9,30.8,D,0
39.2465,-2.0659,300.8,1.4,1.2,2014-02-19,1336,Aqua,MODIS,42,6.2,289.2,5.4,D,0
40.4008,-5.0728,305.2,1.1,1,2014-02-19,1336,Aqua,MODIS,57,6.2,285,8.7,D,0
39.8982,-4.1545,303,1.1,1.1,2014-02-19,1336,Aqua,MODIS,55,6.2,291,5.1,D,0
40.5432,-4.965,300,1.1,1,2014-02-19,1336,Aqua,MODIS,16,6.2,287.4,3.7,D,0
40.733,-4.9132,301.8,1.1,1,2014-02-19,1336,Aqua,MODIS,49,6.2,285.8,5.6,D,0
43.2799,-5.0748,307.8,1.1,1.1,2014-02-19,1337,Aqua,MODIS,66,6.2,288.5,10.2,D,0
43.3102,-5.9066,302.3,1.1,1,2014-02-19,1337,Aqua,MODIS,52,6.2,291.5,5,D,0
41.5631,-1.4022,300.7,1.6,1.3,2014-02-19,1337,Aqua,MODIS,40,6.2,290.1,6.8,D,0
43.5246,-5.7362,304.2,1.1,1,2014-02-19,1337,Aqua,MODIS,56,6.2,291.4,6.2,D,2
43.2543,-5.5328,301,1.1,1,2014-02-19,1337,Aqua,MODIS,34,6.2,290.3,3.3,D,0
43.2784,-5.0876,309.3,1.1,1.1,2014-02-19,1337,Aqua,MODIS,68,6.2,291.7,11.2,D,0
43.2731,-5.2156,301.9,1.1,1.1,2014-02-19,1337,Aqua,MODIS,48,6.2,289.2,5.4,D,0
43.2559,-5.5197,331.5,1.1,1,2014-02-19,1337,Aqua,MODIS,87,6.2,292.2,34.8,D,0
40.5048,-1.3015,328.6,1,1,2014-02-20,1100,Terra,MODIS,86,6.2,276.8,30.2,D,0
41.6942,0.2251,306,1,1,2014-02-20,1100,Terra,MODIS,63,6.2,274.7,9.9,D,0
38.9905,-0.5593,304.3,1,1,2014-02-20,1101,Terra,MODIS,59,6.2,292.2,4,D,0
38.149,-0.8637,307,2.2,1.4,2014-02-20,1241,Aqua,MODIS,57,6.2,293.3,15,D,0
38.0279,-1.646,305.5,2.5,1.5,2014-02-20,1241,Aqua,MODIS,61,6.2,295.1,15.5,D,0
42.2934,-2.1003,306.6,1.1,1,2014-02-21,1324,Aqua,MODIS,53,6.2,288.1,8.6,D,0
43.1403,-5.89,305.6,1,1,2014-02-21,1325,Aqua,MODIS,34,6.2,280.4,9.2,D,0
41.8602,-0.3401,324.8,1.2,1.1,2014-02-22,1048,Terra,MODIS,83,6.2,286.4,29.2,D,0
40.296,-1.1337,300.4,1.2,1.1,2014-02-22,1048,Terra,MODIS,36,6.2,285.2,6.2,D,0
41.056,-0.1576,300.1,1.1,1.1,2014-02-22,1048,Terra,MODIS,27,6.2,287.2,5,D,0
41.5542,-1.3833,307.2,1.3,1.1,2014-02-22,1048,Terra,MODIS,65,6.2,286.8,11.1,D,0
41.5525,-1.3684,300.2,1.3,1.1,2014-02-22,1048,Terra,MODIS,31,6.2,286.4,5.1,D,0
39.9615,-0.2103,303.1,1.1,1,2014-02-22,1048,Terra,MODIS,55,6.2,291.6,4.9,D,0
43.0533,-5.8006,307.1,1.7,1.3,2014-02-22,2154,Terra,MODIS,70,6.2,275.8,25.9,N,0
43.05,-5.8049,310.7,1.7,1.3,2014-02-22,2154,Terra,MODIS,81,6.2,276.1,29.9,N,0
42.0256,-1.2232,300.1,1.7,1.3,2014-02-23,1130,Terra,MODIS,28,6.2,288.4,7.9,D,0
41.988,-0.7556,301.9,1.8,1.3,2014-02-23,1130,Terra,MODIS,50,6.2,288,11.9,D,0
40.2863,-1.1439,305,1.9,1.3,2014-02-23,1131,Terra,MODIS,60,6.2,287.4,17.6,D,0
38.8824,-6.1807,303.8,1.1,1.1,2014-02-23,1132,Terra,MODIS,54,6.2,289.5,5.6,D,0
38.8802,-6.168,306.8,1.1,1.1,2014-02-23,1132,Terra,MODIS,64,6.2,289.3,7.7,D,0
38.8588,-6.2139,301.4,1.1,1.1,2014-02-23,1132,Terra,MODIS,47,6.2,288.5,4.5,D,0
38.246,-1.4576,308.5,1,1,2014-02-23,1311,Aqua,MODIS,60,6.2,295.7,6.4,D,0
38.8413,-0.1084,307.4,1,1,2014-02-23,1311,Aqua,MODIS,65,6.2,294.4,6.4,D,0
38.1245,-1.2847,308.6,1,1,2014-02-23,1311,Aqua,MODIS,66,6.2,296.2,5,D,0
38.7596,-1.5443,300.9,1,1,2014-02-23,1311,Aqua,MODIS,42,6.2,290,3.3,D,0
38.945,-2.9983,307.8,1.1,1,2014-02-23,1311,Aqua,MODIS,66,6.2,294.1,7,D,0
41.6947,0.5911,304.4,1.1,1,2014-02-23,1312,Aqua,MODIS,59,6.2,292.8,4.1,D,0
40.5261,-4.9739,300.1,1.2,1.1,2014-02-23,1312,Aqua,MODIS,26,6.2,287.5,6.1,D,0
41.1243,-0.183,306.7,1,1,2014-02-23,1312,Aqua,MODIS,64,6.2,292.2,6.2,D,0
40.259,-1.1603,300.8,1,1,2014-02-23,1312,Aqua,MODIS,37,6.2,289.9,3.3,D,0
40.3456,-1.1407,302.9,1,1,2014-02-23,1312,Aqua,MODIS,54,6.2,290.8,3.6,D,0
41.7896,-1.1792,313.7,1,1,2014-02-23,1312,Aqua,MODIS,74,6.2,291.1,11.7,D,0
41.5536,-0.6888,302.1,1,1,2014-02-23,1312,Aqua,MODIS,46,6.2,291.5,3.7,D,0
41.5549,-1.3945,310.9,1,1,2014-02-23,1312,Aqua,MODIS,71,6.2,297,6.3,D,0
41.3201,-1.737,305.5,1,1,2014-02-23,1312,Aqua,MODIS,44,6.2,294,4.5,D,0
41.3219,-1.7252,306.5,1,1,2014-02-23,1312,Aqua,MODIS,54,6.2,294.6,5,D,0
38.8767,-6.1964,308,1.5,1.2,2014-02-23,1312,Aqua,MODIS,66,6.2,292.1,11.9,D,0
38.8801,-6.1792,304,1.5,1.2,2014-02-23,1312,Aqua,MODIS,51,6.2,292.2,7,D,0
43.2002,-3.7315,322.2,1,1,2014-02-23,1313,Aqua,MODIS,81,6.2,279,23.2,D,0
43.3772,-6.6083,302.3,1.1,1.1,2014-02-23,2237,Terra,MODIS,48,6.2,277.2,11.1,N,0
43.2864,-6.2621,302.9,1.2,1.1,2014-02-23,2237,Terra,MODIS,52,6.2,278.7,11.8,N,0
43.2117,-5.1681,300.2,1.3,1.1,2014-02-23,2237,Terra,MODIS,20,6.2,277.6,11.2,N,0
43.2414,-4.3434,301.3,1.6,1.2,2014-02-24,0249,Aqua,MODIS,32,6.2,279.1,14.9,N,0
43.2635,-4.3955,303.3,1.6,1.2,2014-02-24,0249,Aqua,MODIS,54,6.2,278.8,18,N,0
43.2291,-4.2262,301.3,1.6,1.2,2014-02-24,0249,Aqua,MODIS,40,6.2,278,16.4,N,0
43.2353,-3.614,318.2,1,1,2014-02-25,1118,Terra,MODIS,69,6.2,285.6,18.4,D,0
43.1338,-1.7923,314.1,1.1,1,2014-02-25,1118,Terra,MODIS,57,6.2,271,18.8,D,0
39.9369,-0.6289,305.5,2.1,1.4,2014-02-26,1342,Aqua,MODIS,61,6.2,282.5,22.8,D,0
43.5198,-5.7307,305.2,1.3,1.1,2014-02-27,1106,Terra,MODIS,61,6.2,288.8,10.6,D,2
40.6593,0.5301,320,4.3,1.9,2014-02-28,1149,Terra,MODIS,68,6.2,283.5,151.7,D,0
40.657,0.5218,316.5,4.3,1.9,2014-02-28,1149,Terra,MODIS,62,6.2,283.5,126.7,D,0
37.1823,-6.0866,319.3,1,1,2014-02-28,1329,Aqua,MODIS,65,6.2,289.3,17,D,0
40.1716,-1.2469,308.2,1.4,1.2,2014-03-03,1042,Terra,MODIS,67,6.2,285.7,16.8,D,0
38.0492,-1.4224,336.8,1.6,1.2,2014-03-03,2146,Terra,MODIS,100,6.2,282.4,81.5,N,0
38.0454,-1.4342,303.3,1.6,1.2,2014-03-03,2146,Terra,MODIS,54,6.2,280.9,16.3,N,0
38.0488,-1.4168,319.6,1.6,1.2,2014-03-03,2146,Terra,MODIS,99,6.2,282,40,N,0
38.06,-1.4257,300.6,1.6,1.2,2014-03-03,2147,Terra,MODIS,31,6.2,280.1,14.2,N,0
40.1897,-3.0284,301.5,1.2,1.1,2014-03-04,1125,Terra,MODIS,36,6.2,287.5,5.4,D,0
39.8605,-4.2189,309,1.1,1.1,2014-03-04,1125,Terra,MODIS,68,6.2,288.3,10.3,D,0
40.0005,-3.7028,303,1.2,1.1,2014-03-04,1125,Terra,MODIS,54,6.2,287,6.6,D,0
39.8583,-4.206,304.7,1.1,1.1,2014-03-04,1125,Terra,MODIS,60,6.2,288.3,7.1,D,0
39.9982,-3.6894,302.3,1.2,1.1,2014-03-04,1125,Terra,MODIS,51,6.2,287,6.2,D,0
37.0577,-3.8727,301.1,1.3,1.1,2014-03-04,1126,Terra,MODIS,37,6.2,277.3,7.9,D,0
36.6472,-5.8961,303.1,1.1,1,2014-03-04,1126,Terra,MODIS,47,6.2,285.9,5.2,D,0
37.4326,-1.6355,308.6,1.2,1.1,2014-03-04,1305,Aqua,MODIS,53,6.2,295.2,3.9,D,0
40.2772,-1.1539,301.5,1,1,2014-03-04,1305,Aqua,MODIS,47,6.2,286.6,5.4,D,0
38.8512,-6.2175,304.3,3.6,1.8,2014-03-05,1208,Terra,MODIS,45,6.2,288.6,30,D,0
38.8461,-6.1993,309.6,1.2,1.1,2014-03-05,1348,Aqua,MODIS,67,6.2,296.9,6.8,D,0
40.4366,-4.508,304.4,1.6,1.2,2014-03-05,1348,Aqua,MODIS,53,6.2,293,8.7,D,0
38.4174,-6.402,301.2,1.2,1.1,2014-03-05,1348,Aqua,MODIS,11,6.2,289,2.8,D,0
41.2589,-4.889,300.7,1,1,2014-03-06,1112,Terra,MODIS,40,6.2,289.2,3.5,D,0
42.234,-2.0192,319,1,1,2014-03-06,1112,Terra,MODIS,79,6.2,290.2,17,D,0
42.232,-2.007,331.6,1,1,2014-03-06,1112,Terra,MODIS,87,6.2,290.4,31.7,D,0
40.1302,0.1289,305.1,1.3,1.1,2014-03-06,1112,Terra,MODIS,40,6.2,294.1,5.5,D,0
40.1296,0.1345,305.1,1.3,1.1,2014-03-06,1112,Terra,MODIS,41,6.2,294.3,5.5,D,0
37.513,-5.8517,309.1,1,1,2014-03-06,1113,Terra,MODIS,65,6.2,296,5.9,D,0
38.8976,-0.3916,308.3,1.3,1.1,2014-03-06,1113,Terra,MODIS,67,6.2,296,6.8,D,0
39.7347,-5.8817,302.8,1.1,1,2014-03-06,1113,Terra,MODIS,54,6.2,291.1,4.9,D,0
38.2008,-4.156,306.1,1,1,2014-03-06,1113,Terra,MODIS,63,6.2,293.2,6.3,D,0
39.3661,-0.6872,311,1.2,1.1,2014-03-06,1113,Terra,MODIS,70,6.2,295.9,9.2,D,0
39.6621,-3.3617,308.5,1,1,2014-03-06,1113,Terra,MODIS,63,6.2,293.9,6.2,D,0
39.5937,-0.636,306.9,1.2,1.1,2014-03-06,1113,Terra,MODIS,64,6.2,295.6,5.7,D,0
36.4253,-5.5846,305.3,1,1,2014-03-06,1114,Terra,MODIS,58,6.2,291.7,5.9,D,0
40.5375,0.3572,304,1.2,1.1,2014-03-06,1253,Aqua,MODIS,58,6.2,293.7,4.3,D,0
40.2892,-4.9354,304.5,2.3,1.5,2014-03-06,1253,Aqua,MODIS,59,6.2,289.6,19.1,D,0
41.4638,-0.1549,311.7,1.2,1.1,2014-03-06,1253,Aqua,MODIS,70,6.2,296.2,9.7,D,0
42.0063,-0.4234,302.3,1.2,1.1,2014-03-06,1253,Aqua,MODIS,51,6.2,289.8,4.4,D,0
40.2913,-4.9283,303.6,2.3,1.5,2014-03-06,1253,Aqua,MODIS,52,6.2,289.1,16.2,D,0
40.9246,-4.3761,311.3,1,1,2014-03-06,2218,Terra,MODIS,82,6.2,277.7,15.2,N,0
40.9229,-4.3878,309.9,1,1,2014-03-06,2218,Terra,MODIS,79,6.2,277.4,14.1,N,0
40.2002,-6.5748,300.5,2.1,1.4,2014-03-07,1155,Terra,MODIS,38,6.2,289.8,9.5,D,0
40.3686,-5.6349,306,2.3,1.5,2014-03-07,1155,Terra,MODIS,63,6.2,287.8,25.5,D,0
40.365,-5.6315,304.2,2.3,1.5,2014-03-07,1155,Terra,MODIS,53,6.2,287.8,19.5,D,0
41.3732,-1.6145,302,3.7,1.8,2014-03-07,1155,Terra,MODIS,45,6.2,290.5,30.6,D,0
42.3123,-8.4654,302.1,1.5,1.2,2014-03-07,1155,Terra,MODIS,51,6.2,291.9,6.9,D,0
40.2066,-6.5931,300.9,2.1,1.4,2014-03-07,1155,Terra,MODIS,41,6.2,289.9,9.7,D,0
39.0708,-6.0341,303.6,2.4,1.5,2014-03-07,1156,Terra,MODIS,40,6.2,292.5,12.6,D,0
39.9499,-6.6081,307.1,1,1,2014-03-07,1336,Aqua,MODIS,62,6.2,292.5,5.1,D,0
40.2963,-1.1433,308.5,1.6,1.2,2014-03-07,1336,Aqua,MODIS,51,6.2,297.7,8,D,0
39.0556,-5.6027,308,1,1,2014-03-07,1336,Aqua,MODIS,60,6.2,295.9,5.5,D,0
42.9856,-5.7258,310.5,1.1,1,2014-03-07,1337,Aqua,MODIS,70,6.2,293.5,10.9,D,0
42.0883,-7.2138,307,1,1,2014-03-07,1337,Aqua,MODIS,58,6.2,293.4,6.3,D,0
40.0822,-5.9413,303.2,1.4,1.2,2014-03-08,1100,Terra,MODIS,49,6.2,292.8,7.3,D,0
40.845,-0.2008,306,1,1,2014-03-08,1100,Terra,MODIS,63,6.2,292.9,5.4,D,0
41.6254,-4.2558,305.4,1.2,1.1,2014-03-08,1100,Terra,MODIS,61,6.2,290.6,7,D,0
39.2872,-0.4243,307.6,1,1,2014-03-08,1100,Terra,MODIS,61,6.2,296.7,3.6,D,0
39.2854,-0.4128,308.1,1,1,2014-03-08,1100,Terra,MODIS,63,6.2,296.7,4.1,D,0
42.3382,-3.8224,308.4,1.2,1.1,2014-03-08,1100,Terra,MODIS,67,6.2,291.7,8.8,D,0
41.8605,0.7289,305.4,1,1,2014-03-08,1100,Terra,MODIS,61,6.2,291.7,6.1,D,0
40.3065,-1.1258,307.8,1,1,2014-03-08,1100,Terra,MODIS,66,6.2,294.6,5.5,D,0
39.4746,-1.1197,307.7,1,1,2014-03-08,1100,Terra,MODIS,59,6.2,296.5,3.9,D,0
39.359,-0.7155,309.6,1,1,2014-03-08,1100,Terra,MODIS,66,6.2,298.8,5,D,0
40.0806,-5.9254,305.1,1.4,1.2,2014-03-08,1100,Terra,MODIS,61,6.2,294.1,8.9,D,0
38.4863,-1.6266,306.3,1,1,2014-03-08,1101,Terra,MODIS,56,6.2,295.8,4.3,D,0
37.5725,-0.9485,311.5,1,1,2014-03-08,1101,Terra,MODIS,0,6.2,296.3,7.1,D,0
38.8888,-0.5429,309.2,1,1,2014-03-08,1101,Terra,MODIS,61,6.2,299.1,5.3,D,0
40.0822,-5.9428,315.1,3.9,1.8,2014-03-08,1241,Aqua,MODIS,71,6.2,290.3,97.7,D,0
40.0692,-5.9925,301.4,4,1.9,2014-03-08,1241,Aqua,MODIS,38,6.2,289.5,29.4,D,0
40.0707,-5.9492,321,3.9,1.8,2014-03-08,1241,Aqua,MODIS,76,6.2,292.2,137.3,D,0
40.2984,-1.1293,308.4,2,1.4,2014-03-08,1241,Aqua,MODIS,65,6.2,298,13.7,D,0
41.3825,-4.1198,309.2,2.8,1.6,2014-03-08,1241,Aqua,MODIS,67,6.2,296.8,24.4,D,0
41.3842,-4.1249,307.7,2.8,1.6,2014-03-08,1241,Aqua,MODIS,65,6.2,296.7,19.9,D,0
40.2916,-1.1448,309.5,2.1,1.4,2014-03-08,1241,Aqua,MODIS,57,6.2,297.9,15.8,D,0
43.3438,-4.6893,303.8,2.7,1.6,2014-03-08,1242,Aqua,MODIS,57,6.2,293.1,20.5,D,0
38.8522,-6.2233,308,3.4,1.7,2014-03-08,1419,Aqua,MODIS,36,6.2,297.3,22.3,D,0
43.162,-6.2389,313.2,1.3,1.1,2014-03-08,2206,Terra,MODIS,86,6.2,280.4,22,N,0
43.3712,-6.6296,308,1.3,1.1,2014-03-08,2206,Terra,MODIS,73,6.2,282.5,16.8,N,0
43.2819,-6.1382,311.6,1.2,1.1,2014-03-09,0218,Aqua,MODIS,83,6.2,284.7,17.5,N,0
43.2802,-6.1234,310.3,1.2,1.1,2014-03-09,0218,Aqua,MODIS,80,6.2,285.1,16.2,N,0
43.5278,-5.7333,300.5,1.1,1.1,2014-03-09,0218,Aqua,MODIS,29,6.2,280.8,9.1,N,2
43.378,-6.6266,300.5,1.2,1.1,2014-03-09,0218,Aqua,MODIS,29,6.2,281.8,9.5,N,0
43.1763,-3.3268,301.1,1.8,1.3,2014-03-09,1142,Terra,MODIS,44,6.2,287.8,9.8,D,0
43.223,-4.1765,330.8,1.6,1.2,2014-03-09,1142,Terra,MODIS,87,6.2,294.5,56.2,D,0
43.1519,-3.3854,303.1,1.8,1.3,2014-03-09,1142,Terra,MODIS,53,6.2,286.4,12.6,D,0
43.0775,-1.3494,342,2.3,1.5,2014-03-09,1142,Terra,MODIS,93,6.2,290.8,161.3,D,0
