latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
40.2674,-5.7078,303.9,1.2,1.1,2005-01-01,1106,Terra,MODIS,57,6.2,288.9,7.5,D,0
40.2658,-5.6944,313.9,1.2,1.1,2005-01-01,1106,Terra,MODIS,74,6.2,292.8,16.6,D,0
40.2428,-3.4759,300.5,1,1,2005-01-01,1106,Terra,MODIS,39,6.2,283.6,6.3,D,2
41.9599,-0.4438,300.3,1.5,1.2,2005-01-02,1327,Aqua,MODIS,34,6.2,286.1,9.4,D,0
42.0213,-7.1556,308,1,1,2005-01-02,1327,Aqua,MODIS,66,6.2,282.7,10.3,D,0
40.9246,-2.9516,334.4,1.1,1.1,2005-01-02,1327,Aqua,MODIS,89,6.2,287,43.5,D,0
40.9262,-2.9383,311.8,1.1,1.1,2005-01-02,1327,Aqua,MODIS,72,6.2,284.7,14.9,D,0
40.1378,-5.9572,302.7,1,1,2005-01-02,1327,Aqua,MODIS,53,6.2,289.6,5.7,D,0
42.0124,-7.1531,302.5,1,1,2005-01-02,1327,Aqua,MODIS,49,6.2,283.2,6.7,D,0
41.8933,-1.3198,300.3,2.3,1.5,2005-01-03,1232,Aqua,MODIS,34,6.2,283.6,19.6,D,0
37.3232,-7.3266,305.8,2.3,1.5,2005-01-03,1409,Aqua,MODIS,62,6.2,286.9,23,D,0
37.3139,-7.3201,304.5,2.3,1.5,2005-01-03,1409,Aqua,MODIS,59,6.2,286.5,19,D,0
37.132,-4.342,301.1,3.5,1.8,2005-01-03,1409,Aqua,MODIS,45,6.2,286.4,34.4,D,0
43.5579,-5.9012,301,1.1,1.1,2005-01-04,1135,Terra,MODIS,41,6.2,283.1,8,D,0
40.0726,-5.8637,328.4,1.3,1.1,2005-01-04,1136,Terra,MODIS,86,6.2,285.7,42.4,D,0
40.0698,-5.8488,315.5,1.3,1.1,2005-01-04,1136,Terra,MODIS,76,6.2,283.9,23.2,D,0
40.24,-3.4786,300,1,1,2005-01-04,1314,Aqua,MODIS,18,6.2,285.8,5.4,D,0
40.0727,-5.8629,303,1.2,1.1,2005-01-04,1314,Aqua,MODIS,54,6.2,286.4,8.7,D,0
40.6458,-2.929,303.1,1,1,2005-01-04,1315,Aqua,MODIS,55,6.2,281.1,7.2,D,0
40.698,-2.568,310.7,1,1,2005-01-04,1315,Aqua,MODIS,70,6.2,284,12.6,D,0
43.5186,-5.7436,305.4,1.1,1,2005-01-04,1315,Aqua,MODIS,61,6.2,286.8,9.6,D,0
43.5207,-5.7307,309.5,1.1,1,2005-01-04,1315,Aqua,MODIS,69,6.2,286,12.4,D,2
40.644,-2.9407,300.1,1,1,2005-01-04,1315,Aqua,MODIS,29,6.2,284,5.5,D,0
42.3068,1.1846,300.5,1.2,1.1,2005-01-05,1040,Terra,MODIS,37,6.2,272,10.2,D,0
41.9593,-1.8994,319.4,1.6,1.3,2005-01-05,1041,Terra,MODIS,79,6.2,279.1,42.8,D,0
43.1901,-5.356,300.8,1,1,2005-01-06,1123,Terra,MODIS,42,6.2,284.1,7.2,D,0
43.5254,-5.7364,304.2,1,1,2005-01-06,1123,Terra,MODIS,58,6.2,286.7,7.5,D,2
42.0124,-6.8368,307.6,1,1,2005-01-06,1124,Terra,MODIS,64,6.2,281.1,10.8,D,0
41.9912,-6.8175,300.8,1,1,2005-01-06,1124,Terra,MODIS,29,6.2,280.2,6,D,0
38.6829,-2.4922,302.5,1.4,1.2,2005-01-06,1124,Terra,MODIS,52,6.2,285.9,10.1,D,0
40.2399,-3.474,300.1,1.3,1.1,2005-01-06,1302,Aqua,MODIS,29,6.2,287,7,D,2
43.5206,-5.7285,300.6,1.4,1.2,2005-01-06,1303,Aqua,MODIS,39,6.2,287.9,8.2,D,2
42.2799,-6.805,318.5,1.7,1.3,2005-01-06,1303,Aqua,MODIS,79,6.2,280.4,44.2,D,0
41.9809,-6.8275,309.6,1.7,1.3,2005-01-06,1303,Aqua,MODIS,69,6.2,283.6,25,D,0
