latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
37.7769,-6.8523,301.4,1.1,1,2007-01-19,1132,Terra,MODIS,47,6.2,290.8,4.7,D,0
37.2482,-6.1579,307.1,1.7,1.3,2007-01-19,1310,Aqua,MODIS,63,6.2,293.7,14.2,D,0
37.2446,-6.1762,319.3,1.7,1.3,2007-01-19,1310,Aqua,MODIS,79,6.2,293.3,34.7,D,0
38.3647,-1.4239,307.9,1,1,2007-01-19,1310,Aqua,MODIS,65,6.2,295.9,5.6,D,0
37.4895,-5.7048,304.7,1.5,1.2,2007-01-19,1310,Aqua,MODIS,58,6.2,294,8.2,D,0
42.1614,-1.1768,301.3,1,1,2007-01-19,1311,Aqua,MODIS,46,6.2,289.3,4.2,D,0
40.3696,-5.3056,326.9,1.3,1.1,2007-01-19,1311,Aqua,MODIS,85,6.2,291,36.1,D,0
40.3723,-5.291,302.7,1.3,1.1,2007-01-19,1311,Aqua,MODIS,48,6.2,289.3,6.6,D,0
42.2431,-1.7059,302.9,1,1,2007-01-19,1311,Aqua,MODIS,54,6.2,289.7,4.9,D,0
42.2138,-1.6555,307.5,1,1,2007-01-19,1311,Aqua,MODIS,65,6.2,289.4,7.7,D,0
42.2155,-1.6436,315,1,1,2007-01-19,1311,Aqua,MODIS,75,6.2,289.4,13.5,D,0
42.1597,-1.1888,319.5,1,1,2007-01-19,1311,Aqua,MODIS,79,6.2,290.1,17.5,D,0
43.2609,-5.0182,303.7,1.1,1.1,2007-01-19,1312,Aqua,MODIS,57,6.2,285.2,8.9,D,0
40.59,-6.5627,302.3,1.1,1,2007-01-19,2236,Terra,MODIS,48,6.2,278.2,10.4,N,0
39.5288,3.2642,311.8,1.1,1,2007-01-20,1036,Terra,MODIS,51,6.2,290.3,11.5,D,0
27.8969,-15.4525,309,2.2,1.4,2007-01-20,1218,Terra,MODIS,52,6.2,296.9,17.8,D,0
40.2441,-5.3802,307.3,1.9,1.4,2007-01-21,1259,Aqua,MODIS,65,6.2,284.9,26,D,0
40.2393,-5.4031,306.8,1.9,1.4,2007-01-21,1259,Aqua,MODIS,64,6.2,286.2,25,D,0
37.7897,-6.9538,303.2,1,1,2007-01-22,1341,Aqua,MODIS,47,6.2,282.1,7,D,0
37.1498,-6.6238,301.5,1.2,1.1,2007-01-23,1107,Terra,MODIS,48,6.2,284.2,8.1,D,0
37.7938,-6.9207,305.1,1.3,1.1,2007-01-23,1107,Terra,MODIS,61,6.2,283.5,11.4,D,0
37.7955,-6.9349,310.2,1.3,1.1,2007-01-23,1107,Terra,MODIS,70,6.2,283.7,16.4,D,0
36.7478,-4.6818,305.7,1,1,2007-01-23,1107,Terra,MODIS,62,6.2,287.5,7.9,D,0
37.1466,-6.6271,308.3,2,1.4,2007-01-24,1150,Terra,MODIS,67,6.2,284.2,29.4,D,0
36.967,-3.4871,302.5,1,1,2007-01-24,1328,Aqua,MODIS,45,6.2,282,6.7,D,0
36.9684,-3.4761,303.3,1,1,2007-01-24,1328,Aqua,MODIS,49,6.2,281.4,7.3,D,0
39.9744,-3.8269,305.9,1,1,2007-01-24,1329,Aqua,MODIS,62,6.2,284.7,8.9,D,0
37.14,-6.6296,315.1,1.1,1,2007-01-24,1329,Aqua,MODIS,75,6.2,287.7,16.1,D,0
37.6012,-6.2976,300.5,1,1,2007-01-24,1329,Aqua,MODIS,38,6.2,287.9,4.7,D,0
41.9631,-6.942,304.7,1.8,1.3,2007-01-27,1401,Aqua,MODIS,60,6.2,280.1,21.4,D,0
43.5287,-5.7354,300.5,1,1,2007-01-28,1124,Terra,MODIS,31,6.2,282.8,5.7,D,2
43.5247,-5.7362,305.6,1.1,1,2007-01-28,2231,Terra,MODIS,65,6.2,276.6,13.3,N,2
43.528,-5.7253,304.5,1.5,1.2,2007-02-01,1100,Terra,MODIS,59,6.2,284.9,14.8,D,2
42.0081,3.0827,304.4,1.2,1.1,2007-02-01,1100,Terra,MODIS,59,6.2,285.9,9.3,D,0
42.1832,2.9,301.7,1.1,1.1,2007-02-01,1100,Terra,MODIS,49,6.2,284.8,7.6,D,0
39.0818,-1.8283,302.8,1,1,2007-02-01,1101,Terra,MODIS,54,6.2,282.3,7.6,D,0
29.0078,-13.5741,313.4,1.1,1,2007-02-03,1404,Aqua,MODIS,58,6.2,298.9,7.2,D,0
42.3515,2.08,319.6,1.2,1.1,2007-02-05,1035,Terra,MODIS,79,6.2,285.7,26.4,D,0
43.1728,-3.8792,301.2,1.5,1.2,2007-02-07,1343,Aqua,MODIS,43,6.2,290.2,8.8,D,0
41.9194,0.1743,301.6,1.7,1.3,2007-02-09,1330,Aqua,MODIS,48,6.2,285.5,12,D,0
43.5393,-5.8344,303.1,1,1,2007-02-09,1330,Aqua,MODIS,55,6.2,288.1,6.4,D,0
36.9495,-2.3159,308.1,1.3,1.1,2007-02-13,1304,Aqua,MODIS,54,6.2,294.4,6.4,D,0
36.947,-2.33,307.1,1.3,1.1,2007-02-13,1304,Aqua,MODIS,45,6.2,294.9,5.5,D,0
36.9473,-2.3233,314,1.3,1.1,2007-02-13,1304,Aqua,MODIS,70,6.2,295,12.3,D,0
42.2647,-2.0816,303.7,1.7,1.3,2007-02-15,0147,Aqua,MODIS,57,6.2,273,23.3,N,0
37.4262,-1.7956,303,1.2,1.1,2007-02-15,1113,Terra,MODIS,54,6.2,290.2,4.6,D,0
37.4239,-1.7828,310.2,1.2,1.1,2007-02-15,1113,Terra,MODIS,70,6.2,289.9,10.3,D,0
36.9729,-3.4786,311.8,1,1,2007-02-15,1114,Terra,MODIS,72,6.2,281.1,12.9,D,0
39.849,2.8486,321.8,2.8,1.6,2007-02-16,1335,Aqua,MODIS,70,6.2,291,88.3,D,0
39.8478,2.8544,319.9,2.8,1.6,2007-02-16,1335,Aqua,MODIS,68,6.2,291.4,80.7,D,0
41.4436,-1.352,305.5,1.6,1.3,2007-02-16,1336,Aqua,MODIS,53,6.2,294.9,9,D,0
41.042,-0.8502,304.9,1,1,2007-02-17,1100,Terra,MODIS,52,6.2,285,6.8,D,0
41.8522,-1.2901,302.6,1,1,2007-02-17,1100,Terra,MODIS,53,6.2,289.8,4.7,D,0
42.0133,-1.154,305.3,1.8,1.3,2007-02-17,1241,Aqua,MODIS,61,6.2,290.1,13.2,D,0
41.2821,-5.184,310.6,1.2,1.1,2007-02-17,2206,Terra,MODIS,80,6.2,275.6,20.1,N,0
39.9575,-4.9381,300.8,1,1,2007-02-18,1323,Aqua,MODIS,41,6.2,290.1,3.3,D,0
37.6076,-6.3212,300.9,1.4,1.2,2007-02-21,1354,Aqua,MODIS,42,6.2,290.2,5.6,D,0
42.298,-1.7375,309.7,1.1,1.1,2007-02-22,1118,Terra,MODIS,69,6.2,280,12.7,D,0
43.2424,-4.3079,306.1,1,1,2007-02-22,1118,Terra,MODIS,44,6.2,291.1,6.4,D,0
42.2887,-1.7404,302.2,1.1,1.1,2007-02-22,1118,Terra,MODIS,35,6.2,281.4,6.4,D,0
43.2494,-4.2934,317.6,1,1,2007-02-22,1118,Terra,MODIS,78,6.2,291.1,15.4,D,0
37.4468,-1.7745,305,1,1,2007-02-24,1107,Terra,MODIS,60,6.2,293.9,4.1,D,0
40.6631,0.5961,311.4,1,1,2007-02-26,1054,Terra,MODIS,71,6.2,286.7,11.2,D,0
40.244,-3.4746,301,1.3,1.1,2007-02-26,1054,Terra,MODIS,43,6.2,285.8,7,D,2
42.1317,1.0468,300.8,1,1,2007-02-26,1054,Terra,MODIS,42,6.2,286.5,4.8,D,0
40.6648,0.5845,302.6,1,1,2007-02-26,1054,Terra,MODIS,53,6.2,287.7,5.6,D,0
40.6351,0.648,317.8,1.9,1.3,2007-02-26,1235,Aqua,MODIS,0,6.2,286,42.6,D,0
40.6383,0.6281,322.8,1.9,1.3,2007-02-26,1235,Aqua,MODIS,0,6.2,288,54.7,D,0
41.5505,0.448,302,2.7,1.6,2007-02-27,1137,Terra,MODIS,50,6.2,285.1,15.2,D,0
37.6394,-6.6105,301.2,1.3,1.1,2007-02-27,1138,Terra,MODIS,45,6.2,289.1,5.4,D,0
37.6137,-6.3147,303.1,1.4,1.2,2007-02-27,1138,Terra,MODIS,55,6.2,290.7,6.1,D,0
39.1572,-6.753,305.2,1.2,1.1,2007-02-27,1138,Terra,MODIS,61,6.2,290,8.6,D,0
37.6368,-6.5958,304.9,1.3,1.1,2007-02-27,1138,Terra,MODIS,60,6.2,288.9,8.6,D,0
37.6077,-6.3229,302.3,1.4,1.2,2007-02-27,1138,Terra,MODIS,50,6.2,289.8,5.1,D,0
40.2423,-3.473,306.4,1,1,2007-02-27,1317,Aqua,MODIS,63,6.2,291.8,5.7,D,2
37.6352,-6.6087,302.4,1.4,1.2,2007-02-27,1317,Aqua,MODIS,49,6.2,292.4,5.6,D,0
39.0598,-2.0952,303.2,1,1,2007-02-27,1317,Aqua,MODIS,38,6.2,291.8,2.9,D,0
40.6499,0.6386,352.1,1.2,1.1,2007-02-27,1317,Aqua,MODIS,73,6.2,289.7,85.7,D,0
37.6067,-6.3218,304.7,1.4,1.2,2007-02-27,1317,Aqua,MODIS,55,6.2,293.1,6.1,D,0
40.6484,0.6247,307.1,1.2,1.1,2007-02-27,1317,Aqua,MODIS,61,6.2,289,9.2,D,0
41.9446,-0.366,301.2,1.1,1.1,2007-02-27,1318,Aqua,MODIS,45,6.2,289.7,3.5,D,0
40.2731,-4.6402,300.8,1.1,1,2007-02-27,1318,Aqua,MODIS,41,6.2,288.2,4.3,D,0
40.5336,-3.3858,305.1,1,1,2007-02-27,1318,Aqua,MODIS,61,6.2,291.9,4.1,D,0
42.3406,-1.608,324,1,1,2007-02-27,1318,Aqua,MODIS,83,6.2,290.6,22.4,D,0
42.3422,-1.5955,310.9,1,1,2007-02-27,1318,Aqua,MODIS,71,6.2,290.9,9.9,D,0
41.2752,-1.8062,307.7,1,1,2007-02-27,1318,Aqua,MODIS,57,6.2,287.6,7.4,D,0
39.1343,-0.4996,301.8,1.3,1.1,2007-02-28,1042,Terra,MODIS,34,6.2,288.4,6.2,D,0
43.5224,-5.7279,304.7,1,1,2007-03-01,1124,Terra,MODIS,60,6.2,288.3,5.8,D,2
43.5243,-5.7401,300.7,1,1,2007-03-01,1124,Terra,MODIS,37,6.2,287.9,3.7,D,2
43.5584,-5.908,302.6,1,1,2007-03-01,1124,Terra,MODIS,50,6.2,288.5,4.5,D,0
41.0938,-0.3088,308.8,1.6,1.3,2007-03-01,1125,Terra,MODIS,68,6.2,293.8,13.2,D,0
41.0977,-0.3279,306.3,1.6,1.3,2007-03-01,1125,Terra,MODIS,63,6.2,293.5,9.9,D,0
40.2441,-3.4697,302.5,1.2,1.1,2007-03-01,1125,Terra,MODIS,52,6.2,289.4,5.8,D,2
40.3582,-3.7006,304.2,1.2,1.1,2007-03-01,1125,Terra,MODIS,58,6.2,289,5.3,D,0
40.5247,-3.0659,301.5,1.2,1.1,2007-03-01,1125,Terra,MODIS,48,6.2,289.4,4.7,D,0
37.2272,-3.6363,304.3,1.3,1.1,2007-03-01,1126,Terra,MODIS,55,6.2,292.2,5.8,D,0
37.6093,-6.3167,317.5,1,1,2007-03-01,1126,Terra,MODIS,77,6.2,293.6,14.4,D,0
37.6276,-6.6043,304.8,1,1,2007-03-01,1126,Terra,MODIS,59,6.2,291.6,5.4,D,0
37.6353,-6.5964,318.1,1,1,2007-03-01,1126,Terra,MODIS,78,6.2,293.3,15.5,D,0
37.6049,-6.3312,305.9,2,1.4,2007-03-01,1305,Aqua,MODIS,61,6.2,293.6,13.5,D,0
39.0149,-1.893,302.3,1.1,1.1,2007-03-01,1305,Aqua,MODIS,37,6.2,291.3,2.5,D,0
40.2392,-3.4735,302.2,1.3,1.1,2007-03-01,1305,Aqua,MODIS,51,6.2,290.8,5.4,D,2
42.4223,-1.7964,310.1,1,1,2007-03-01,1306,Aqua,MODIS,70,6.2,287.8,10.8,D,0
42.4133,-1.7938,303.2,1,1,2007-03-01,1306,Aqua,MODIS,50,6.2,287.3,6,D,0
41.5598,0.7441,301.3,1.7,1.3,2007-03-02,1029,Terra,MODIS,46,6.2,282.8,8.8,D,0
41.5546,1.0495,302.2,1.6,1.3,2007-03-02,1029,Terra,MODIS,51,6.2,281.3,9.9,D,0
41.5531,1.0554,305.6,1.6,1.3,2007-03-02,1029,Terra,MODIS,62,6.2,281.3,15,D,0
37.9602,-3.5865,306.6,1,1,2007-03-03,1113,Terra,MODIS,60,6.2,295.7,5,D,0
41.0316,-0.155,304.5,1.2,1.1,2007-03-03,1113,Terra,MODIS,43,6.2,285.8,5.6,D,0
38.6131,-0.5921,305.2,1.2,1.1,2007-03-03,1113,Terra,MODIS,52,6.2,293.4,4.6,D,0
36.8117,-5.2293,307.3,1,1,2007-03-03,1114,Terra,MODIS,55,6.2,297.2,4.5,D,0
36.7974,-4.267,309.7,1,1,2007-03-03,1114,Terra,MODIS,62,6.2,298.6,4.5,D,0
40.2474,-3.4757,301.9,1,1,2007-03-03,2218,Terra,MODIS,45,6.2,279.8,8.7,N,0
43.3275,-3.2223,300.4,1.1,1,2007-03-03,2219,Terra,MODIS,28,6.2,274.5,8.4,N,0
37.5558,-6.0335,302.5,1,1,2007-03-04,1335,Aqua,MODIS,15,6.2,289.5,3.1,D,0
40.3781,-4.9124,342.2,1.1,1,2007-03-04,1336,Aqua,MODIS,93,6.2,292,52.2,D,0
40.3765,-4.9253,305.9,1.1,1,2007-03-04,1336,Aqua,MODIS,62,6.2,290.9,6,D,0
42.3679,-2.3031,309.7,1.5,1.2,2007-03-04,1336,Aqua,MODIS,69,6.2,296.6,10.3,D,0
43.213,-4.493,316.3,1.2,1.1,2007-03-04,1337,Aqua,MODIS,56,6.2,288.1,17.3,D,0
43.3558,-4.9346,324.5,1.2,1.1,2007-03-04,1337,Aqua,MODIS,78,6.2,290.4,26.7,D,0
43.3542,-4.9485,311.9,1.2,1.1,2007-03-04,1337,Aqua,MODIS,51,6.2,292.1,12.3,D,0
41.858,-1.2547,303.5,1,1,2007-03-05,1100,Terra,MODIS,56,6.2,288.3,5.9,D,0
42.0095,-0.5657,303.8,1,1,2007-03-05,1100,Terra,MODIS,57,6.2,289.5,5.2,D,0
42.016,-1.5992,301.9,1,1,2007-03-05,1100,Terra,MODIS,30,6.2,289.8,3.7,D,0
42.0275,-1.5526,306,1,1,2007-03-05,1100,Terra,MODIS,63,6.2,288.5,6.9,D,0
41.9319,-1.866,302.9,1,1,2007-03-05,1100,Terra,MODIS,54,6.2,290.4,4.4,D,0
41.718,-0.7879,303.1,1,1,2007-03-05,1100,Terra,MODIS,55,6.2,291.5,4.4,D,0
41.5608,-1.11,306.1,1,1,2007-03-05,1100,Terra,MODIS,63,6.2,288.1,7.2,D,0
41.6714,0.7544,307.9,1,1,2007-03-05,1100,Terra,MODIS,66,6.2,291.9,6.9,D,0
42.1784,-1.8543,304.3,1,1,2007-03-05,1100,Terra,MODIS,59,6.2,287.8,4.8,D,0
41.9303,-1.8536,307.5,1,1,2007-03-05,1100,Terra,MODIS,65,6.2,289.6,7.4,D,0
40.5424,-1.026,301.6,1,1,2007-03-05,1100,Terra,MODIS,48,6.2,289.7,3.6,D,0
41.6722,0.3318,302.5,1,1,2007-03-05,1100,Terra,MODIS,53,6.2,292.1,3.3,D,0
42.0177,-1.6115,308.2,1,1,2007-03-05,1100,Terra,MODIS,67,6.2,290.4,7.6,D,0
42.0267,-1.6093,307.1,1,1,2007-03-05,1100,Terra,MODIS,55,6.2,289.8,6.7,D,0
38.2016,-0.8258,310.6,1,1,2007-03-05,1101,Terra,MODIS,70,6.2,297.6,6.4,D,0
40.2472,-3.4722,304.4,1.1,1.1,2007-03-05,1101,Terra,MODIS,59,6.2,290.1,5.8,D,0
39.1373,-0.469,306.9,1,1,2007-03-05,1101,Terra,MODIS,62,6.2,294.2,5.3,D,0
40.489,-3.5926,301.5,1.1,1.1,2007-03-05,1101,Terra,MODIS,45,6.2,288.6,2.7,D,0
38.1998,-0.8145,309.8,1,1,2007-03-05,1101,Terra,MODIS,68,6.2,297.4,5.8,D,0
40.1775,-3.0822,305.3,2.6,1.6,2007-03-05,1241,Aqua,MODIS,61,6.2,283.7,27.4,D,0
39.4995,-0.4584,312.4,1.2,1.1,2007-03-06,0219,Aqua,MODIS,79,6.2,276.2,20.3,N,0
39.4969,-0.4445,348.9,1.2,1.1,2007-03-06,0219,Aqua,MODIS,100,6.2,278.1,86.1,N,0
39.6898,-0.2699,304.5,1.1,1,2007-03-07,1048,Terra,MODIS,59,6.2,290.5,6,D,0
41.0919,-0.7595,304.3,1.2,1.1,2007-03-07,1048,Terra,MODIS,55,6.2,289.1,6.5,D,0
39.92,-0.504,312.6,1.1,1.1,2007-03-07,2153,Terra,MODIS,85,6.2,281.9,17,N,0
40.267,-0.068,353.6,1,1,2007-03-08,0206,Aqua,MODIS,100,6.2,286.8,74.2,N,0
39.903,-0.4699,327.2,1,1,2007-03-08,0206,Aqua,MODIS,100,6.2,283.3,28.1,N,0
39.9047,-0.4815,351.8,1,1,2007-03-08,0206,Aqua,MODIS,100,6.2,286.7,68.7,N,0
39.9065,-0.493,342,1,1,2007-03-08,0206,Aqua,MODIS,100,6.2,282.6,49.3,N,0
40.2688,-0.0797,355.6,1,1,2007-03-08,0206,Aqua,MODIS,100,6.2,287,79.2,N,0
39.9119,-0.4677,333.7,1,1,2007-03-08,0206,Aqua,MODIS,100,6.2,282.7,37.1,N,0
39.9136,-0.4793,331.9,1,1,2007-03-08,0206,Aqua,MODIS,100,6.2,282.3,34.2,N,0
39.9154,-0.4908,336.3,1,1,2007-03-08,0206,Aqua,MODIS,100,6.2,283.1,40.9,N,0
39.9225,-0.477,306.4,1,1,2007-03-08,0206,Aqua,MODIS,68,6.2,279.9,10.4,N,0
39.9242,-0.4885,318.1,1,1,2007-03-08,0206,Aqua,MODIS,96,6.2,280.6,19.8,N,0
40.2955,-0.073,321.9,1,1,2007-03-08,0206,Aqua,MODIS,100,6.2,281.5,23.3,N,0
40.2973,-0.0849,321.3,1,1,2007-03-08,0206,Aqua,MODIS,100,6.2,279.2,22.9,N,0
39.8941,-0.4721,358.9,1,1,2007-03-08,0206,Aqua,MODIS,100,6.2,287.3,87.2,N,0
39.8959,-0.4836,374.8,1,1,2007-03-08,0206,Aqua,MODIS,100,6.2,289.4,136.9,N,0
39.8976,-0.4952,314.2,1,1,2007-03-08,0206,Aqua,MODIS,89,6.2,281.1,16,N,0
40.2777,-0.0775,333.3,1,1,2007-03-08,0206,Aqua,MODIS,100,6.2,283.6,36.5,N,0
40.2866,-0.0752,341.8,1,1,2007-03-08,0206,Aqua,MODIS,100,6.2,284.4,50.6,N,0
40.2759,-0.0657,319.5,1,1,2007-03-08,0206,Aqua,MODIS,99,6.2,283,20.2,N,0
38.1376,-1.0276,319.4,1,1,2007-03-08,0207,Aqua,MODIS,98,6.2,283.3,20.5,N,0
43.521,-5.7291,303.8,1,1,2007-03-08,1130,Terra,MODIS,57,6.2,288.1,6.6,D,2
40.1157,-5.642,305.4,1.1,1.1,2007-03-08,1131,Terra,MODIS,61,6.2,289.7,6.8,D,0
40.2831,-0.0746,320.7,2.2,1.4,2007-03-08,1131,Terra,MODIS,80,6.2,288.2,62.2,D,0
40.0094,-0.0571,306.2,2.2,1.4,2007-03-08,1131,Terra,MODIS,47,6.2,291,18.2,D,0
40.0221,-0.0532,311.1,2.2,1.4,2007-03-08,1131,Terra,MODIS,71,6.2,290.3,30.6,D,0
40.0259,-0.073,310,2.2,1.4,2007-03-08,1131,Terra,MODIS,29,6.2,289.9,26.5,D,0
39.9197,-0.5052,314.7,2.1,1.4,2007-03-08,1131,Terra,MODIS,27,6.2,288.7,34.8,D,0
39.9148,-0.4826,336.5,2.1,1.4,2007-03-08,1131,Terra,MODIS,90,6.2,290.4,109.9,D,0
