time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),precipitation (mm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_temperature_28_to_100cm (°C),soil_temperature_100_to_255cm (°C),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),soil_moisture_100_to_255cm (m³/m³),is_day (),sunshine_duration (s),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²),year_weather,season_weather,month_weather,week_weather,day_of_week_weather,hour_weather,day_of_month_weather,day_of_year_weather,latitude,longitude,brightness,scan,track,acq_date,acq_time,confidence,bright_t31,frp,daynight,type,datetime,year_fire,season_fire,month_fire,week_fire,day_of_week_fire,hour_fire,day_of_month_fire,day_of_year_fire
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6765,-6.849,303.7,1.3,1.1,2005-02-08,13:46:00,44.0,283.8,10.0,D,0.0,2005-02-08 13:46:00,2005.0,1.0,2.0,6,2.0,14.0,8.0,39.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9578,-7.9113,325.4,1.1,1.1,2005-02-09,22:18:00,100.0,276.0,34.5,N,0.0,2005-02-09 22:18:00,2005.0,1.0,2.0,6,3.0,23.0,9.0,40.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7236,-8.7703,326.1,1.4,1.2,2005-02-10,11:54:00,84.0,286.3,40.8,D,0.0,2005-02-10 11:54:00,2005.0,1.0,2.0,6,4.0,12.0,10.0,41.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7134,-8.7733,306.6,1.4,1.2,2005-02-10,11:54:00,64.0,285.9,13.2,D,0.0,2005-02-10 11:54:00,2005.0,1.0,2.0,6,4.0,12.0,10.0,41.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7167,-8.7905,301.8,1.4,1.2,2005-02-10,11:54:00,36.0,286.5,8.7,D,0.0,2005-02-10 11:54:00,2005.0,1.0,2.0,6,4.0,12.0,10.0,41.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.727,-8.7878,315.7,1.4,1.2,2005-02-10,11:54:00,76.0,285.8,24.3,D,0.0,2005-02-10 11:54:00,2005.0,1.0,2.0,6,4.0,12.0,10.0,41.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3311,-8.4553,322.3,1.5,1.2,2005-02-10,11:54:00,82.0,286.5,36.6,D,0.0,2005-02-10 11:54:00,2005.0,1.0,2.0,6,4.0,12.0,10.0,41.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3343,-8.4717,310.0,1.4,1.2,2005-02-10,11:54:00,69.0,286.0,18.0,D,0.0,2005-02-10 11:54:00,2005.0,1.0,2.0,6,4.0,12.0,10.0,41.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3345,-8.4473,315.1,1.5,1.2,2005-02-10,11:54:00,75.0,285.7,26.0,D,0.0,2005-02-10 11:54:00,2005.0,1.0,2.0,6,4.0,12.0,10.0,41.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3379,-8.464,326.1,1.4,1.2,2005-02-10,11:54:00,84.0,286.2,44.4,D,0.0,2005-02-10 11:54:00,2005.0,1.0,2.0,6,4.0,12.0,10.0,41.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3299,-8.4609,307.8,1.0,1.0,2005-02-10,13:33:00,66.0,286.9,9.3,D,0.0,2005-02-10 13:33:00,2005.0,1.0,2.0,6,4.0,14.0,10.0,41.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9432,-7.6269,300.4,1.0,1.0,2005-02-10,13:33:00,37.0,288.0,4.3,D,0.0,2005-02-10 13:33:00,2005.0,1.0,2.0,6,4.0,14.0,10.0,41.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0645,-7.0969,302.7,1.0,1.0,2005-02-10,13:33:00,52.0,288.8,6.2,D,0.0,2005-02-10 13:33:00,2005.0,1.0,2.0,6,4.0,14.0,10.0,41.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4961,-7.8864,306.9,2.3,1.5,2005-02-11,03:10:00,70.0,273.3,41.2,N,0.0,2005-02-11 03:10:00,2005.0,1.0,2.0,6,5.0,4.0,11.0,42.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9653,-7.2666,302.8,3.2,1.7,2005-02-11,14:16:00,53.0,286.7,29.6,D,0.0,2005-02-11 14:16:00,2005.0,1.0,2.0,6,5.0,15.0,11.0,42.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2185,-7.3155,301.3,3.2,1.7,2005-02-11,14:16:00,43.0,282.9,29.3,D,0.0,2005-02-11 14:16:00,2005.0,1.0,2.0,6,5.0,15.0,11.0,42.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2298,-7.3204,300.6,3.2,1.7,2005-02-11,14:16:00,38.0,283.4,26.7,D,0.0,2005-02-11 14:16:00,2005.0,1.0,2.0,6,5.0,15.0,11.0,42.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2021,-6.9886,303.2,3.4,1.7,2005-02-11,14:16:00,55.0,282.6,39.4,D,0.0,2005-02-11 14:16:00,2005.0,1.0,2.0,6,5.0,15.0,11.0,42.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1899,-6.9821,302.0,3.4,1.7,2005-02-11,14:16:00,49.0,282.2,32.5,D,0.0,2005-02-11 14:16:00,2005.0,1.0,2.0,6,5.0,15.0,11.0,42.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.952,-7.571,301.7,3.1,1.7,2005-02-11,14:16:00,48.0,285.1,27.2,D,0.0,2005-02-11 14:16:00,2005.0,1.0,2.0,6,5.0,15.0,11.0,42.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9522,-7.5631,304.0,3.1,1.7,2005-02-11,14:16:00,58.0,285.4,35.4,D,0.0,2005-02-11 14:16:00,2005.0,1.0,2.0,6,5.0,15.0,11.0,42.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9519,-7.2579,310.6,3.2,1.7,2005-02-11,14:16:00,70.0,285.6,61.2,D,0.0,2005-02-11 14:16:00,2005.0,1.0,2.0,6,5.0,15.0,11.0,42.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.054,-6.9813,330.2,1.4,1.2,2005-02-12,22:48:00,100.0,276.5,58.1,N,0.0,2005-02-12 22:48:00,2005.0,1.0,2.0,6,6.0,23.0,12.0,43.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0557,-6.964,359.4,1.4,1.2,2005-02-12,22:48:00,100.0,277.9,154.0,N,0.0,2005-02-12 22:48:00,2005.0,1.0,2.0,6,6.0,23.0,12.0,43.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0434,-6.9785,325.4,1.4,1.2,2005-02-12,22:48:00,100.0,277.3,48.1,N,0.0,2005-02-12 22:48:00,2005.0,1.0,2.0,6,6.0,23.0,12.0,43.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0452,-6.9604,352.7,1.4,1.2,2005-02-12,22:48:00,100.0,281.2,125.8,N,0.0,2005-02-12 22:48:00,2005.0,1.0,2.0,6,6.0,23.0,12.0,43.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.038,-6.9441,301.7,2.7,1.6,2005-02-13,10:47:00,49.0,287.1,24.5,D,0.0,2005-02-13 10:47:00,2005.0,1.0,2.0,6,7.0,11.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0398,-6.9738,323.9,2.7,1.6,2005-02-13,10:47:00,83.0,286.5,98.1,D,0.0,2005-02-13 10:47:00,2005.0,1.0,2.0,6,7.0,11.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0437,-6.9655,328.2,2.7,1.6,2005-02-13,10:47:00,86.0,287.9,113.4,D,0.0,2005-02-13 10:47:00,2005.0,1.0,2.0,6,7.0,11.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0582,-6.9549,310.5,4.8,2.0,2005-02-13,12:25:00,24.0,284.1,103.3,D,0.0,2005-02-13 12:25:00,2005.0,1.0,2.0,6,7.0,13.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0393,-6.8893,326.1,4.8,2.0,2005-02-13,12:25:00,79.0,286.7,251.3,D,0.0,2005-02-13 12:25:00,2005.0,1.0,2.0,6,7.0,13.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0561,-6.9476,317.0,4.8,2.0,2005-02-13,12:25:00,67.0,284.5,163.1,D,0.0,2005-02-13 12:25:00,2005.0,1.0,2.0,6,7.0,13.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0413,-6.8951,324.4,4.8,2.0,2005-02-13,12:25:00,64.0,286.9,218.5,D,0.0,2005-02-13 12:25:00,2005.0,1.0,2.0,6,7.0,13.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2504,-8.3365,301.9,1.8,1.3,2005-02-13,14:04:00,49.0,285.1,13.7,D,0.0,2005-02-13 14:04:00,2005.0,1.0,2.0,6,7.0,15.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0928,-7.4055,306.8,2.1,1.4,2005-02-13,14:04:00,64.0,285.6,25.8,D,0.0,2005-02-13 14:04:00,2005.0,1.0,2.0,6,7.0,15.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.091,-7.4294,316.3,2.1,1.4,2005-02-13,14:04:00,77.0,286.5,45.8,D,0.0,2005-02-13 14:04:00,2005.0,1.0,2.0,6,7.0,15.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9261,-7.2152,302.1,2.1,1.4,2005-02-13,14:04:00,50.0,288.2,14.9,D,0.0,2005-02-13 14:04:00,2005.0,1.0,2.0,6,7.0,15.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.957,-6.961,300.3,2.2,1.4,2005-02-13,14:04:00,35.0,289.8,12.7,D,0.0,2005-02-13 14:04:00,2005.0,1.0,2.0,6,7.0,15.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0122,-6.9162,325.9,2.2,1.4,2005-02-13,14:04:00,84.0,287.7,79.8,D,0.0,2005-02-13 14:04:00,2005.0,1.0,2.0,6,7.0,15.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0101,-6.9452,306.8,2.2,1.4,2005-02-13,14:04:00,64.0,285.2,26.9,D,0.0,2005-02-13 14:04:00,2005.0,1.0,2.0,6,7.0,15.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9989,-7.0984,303.4,2.1,1.4,2005-02-13,14:04:00,56.0,285.1,18.9,D,0.0,2005-02-13 14:04:00,2005.0,1.0,2.0,6,7.0,15.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.997,-7.1241,319.1,2.1,1.4,2005-02-13,14:04:00,79.0,285.7,54.8,D,0.0,2005-02-13 14:04:00,2005.0,1.0,2.0,6,7.0,15.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0115,-6.9242,329.8,2.2,1.4,2005-02-13,14:04:00,86.0,287.8,92.1,D,0.0,2005-02-13 14:04:00,2005.0,1.0,2.0,6,7.0,15.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9992,-7.1059,314.1,2.1,1.4,2005-02-13,14:04:00,74.0,285.3,41.5,D,0.0,2005-02-13 14:04:00,2005.0,1.0,2.0,6,7.0,15.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9974,-7.1315,309.6,2.1,1.4,2005-02-13,14:04:00,69.0,285.9,31.7,D,0.0,2005-02-13 14:04:00,2005.0,1.0,2.0,6,7.0,15.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0501,-6.9312,317.7,2.2,1.4,2005-02-13,14:04:00,78.0,286.8,52.5,D,0.0,2005-02-13 14:04:00,2005.0,1.0,2.0,6,7.0,15.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0136,-7.2325,304.2,2.2,1.4,2005-02-13,21:53:00,59.0,276.9,34.8,N,0.0,2005-02-13 21:53:00,2005.0,1.0,2.0,6,7.0,22.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0079,-7.2577,319.9,2.2,1.5,2005-02-13,21:53:00,99.0,276.3,74.6,N,0.0,2005-02-13 21:53:00,2005.0,1.0,2.0,6,7.0,22.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8759,-8.1145,300.5,2.5,1.5,2005-02-13,21:53:00,28.0,277.2,33.7,N,0.0,2005-02-13 21:53:00,2005.0,1.0,2.0,6,7.0,22.0,13.0,44.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3185,-8.2941,308.0,1.0,1.0,2005-02-14,11:30:00,55.0,279.0,9.8,D,0.0,2005-02-14 11:30:00,2005.0,1.0,2.0,7,1.0,12.0,14.0,45.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9765,-8.106,314.1,1.7,1.3,2005-02-14,13:09:00,74.0,281.0,30.8,D,0.0,2005-02-14 13:09:00,2005.0,1.0,2.0,7,1.0,14.0,14.0,45.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1116,-6.7417,314.4,1.3,1.1,2005-02-15,02:45:00,89.0,273.5,24.4,N,0.0,2005-02-15 02:45:00,2005.0,1.0,2.0,7,2.0,3.0,15.0,46.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1021,-6.7464,334.8,1.3,1.1,2005-02-15,02:45:00,100.0,271.9,58.4,N,0.0,2005-02-15 02:45:00,2005.0,1.0,2.0,7,2.0,3.0,15.0,46.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1027,-6.7517,322.1,1.3,1.1,2005-02-15,02:45:00,100.0,271.1,35.4,N,0.0,2005-02-15 02:45:00,2005.0,1.0,2.0,7,2.0,3.0,15.0,46.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0999,-6.7362,317.6,1.3,1.1,2005-02-15,02:45:00,95.0,272.5,29.5,N,0.0,2005-02-15 02:45:00,2005.0,1.0,2.0,7,2.0,3.0,15.0,46.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0991,-6.7308,309.5,1.3,1.1,2005-02-15,02:45:00,78.0,271.1,20.9,N,0.0,2005-02-15 02:45:00,2005.0,1.0,2.0,7,2.0,3.0,15.0,46.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9817,-6.8951,317.0,1.5,1.2,2005-02-15,13:51:00,69.0,285.9,27.5,D,0.0,2005-02-15 13:51:00,2005.0,1.0,2.0,7,2.0,14.0,15.0,46.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9924,-6.8973,306.3,1.5,1.2,2005-02-15,13:51:00,29.0,281.5,13.3,D,0.0,2005-02-15 13:51:00,2005.0,1.0,2.0,7,2.0,14.0,15.0,46.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4835,-8.4211,300.5,1.2,1.1,2005-02-16,11:17:00,35.0,276.8,8.7,D,0.0,2005-02-16 11:17:00,2005.0,1.0,2.0,7,3.0,12.0,16.0,47.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2938,-8.4761,333.6,1.1,1.0,2005-02-16,22:24:00,100.0,277.2,43.1,N,0.0,2005-02-16 22:24:00,2005.0,1.0,2.0,7,3.0,23.0,16.0,47.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.296,-8.463,335.3,1.1,1.0,2005-02-16,22:24:00,100.0,277.4,46.0,N,0.0,2005-02-16 22:24:00,2005.0,1.0,2.0,7,3.0,23.0,16.0,47.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7153,-8.8546,305.4,1.1,1.0,2005-02-16,22:24:00,64.0,278.0,12.2,N,0.0,2005-02-16 22:24:00,2005.0,1.0,2.0,7,3.0,23.0,16.0,47.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2883,-8.4682,324.3,1.1,1.0,2005-02-16,22:24:00,100.0,278.3,30.2,N,0.0,2005-02-16 22:24:00,2005.0,1.0,2.0,7,3.0,23.0,16.0,47.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5657,-8.1834,364.2,1.1,1.0,2005-02-16,22:24:00,100.0,277.0,111.9,N,0.0,2005-02-16 22:24:00,2005.0,1.0,2.0,7,3.0,23.0,16.0,47.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5637,-8.1959,365.4,1.1,1.0,2005-02-16,22:24:00,100.0,277.1,115.9,N,0.0,2005-02-16 22:24:00,2005.0,1.0,2.0,7,3.0,23.0,16.0,47.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7131,-8.8677,322.1,1.1,1.0,2005-02-16,22:24:00,100.0,278.2,27.6,N,0.0,2005-02-16 22:24:00,2005.0,1.0,2.0,7,3.0,23.0,16.0,47.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2291,-8.4783,326.2,1.1,1.0,2005-02-16,22:24:00,100.0,277.8,32.6,N,0.0,2005-02-16 22:24:00,2005.0,1.0,2.0,7,3.0,23.0,16.0,47.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5744,-7.9232,310.6,1.0,1.0,2005-02-17,23:03:00,81.0,270.8,15.6,N,0.0,2005-02-17 23:03:00,2005.0,1.0,2.0,7,4.0,24.0,17.0,48.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9102,-7.3208,338.7,1.1,1.0,2005-02-17,13:39:00,91.0,280.1,47.4,D,0.0,2005-02-17 13:39:00,2005.0,1.0,2.0,7,4.0,14.0,17.0,48.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6679,-8.9668,302.0,1.0,1.0,2005-02-17,13:39:00,43.0,277.0,6.8,D,0.0,2005-02-17 13:39:00,2005.0,1.0,2.0,7,4.0,14.0,17.0,48.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5604,-6.8271,317.4,1.1,1.0,2005-02-17,13:39:00,78.0,280.5,19.7,D,0.0,2005-02-17 13:39:00,2005.0,1.0,2.0,7,4.0,14.0,17.0,48.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.578,-7.9911,312.6,1.0,1.0,2005-02-17,13:39:00,73.0,280.7,13.9,D,0.0,2005-02-17 13:39:00,2005.0,1.0,2.0,7,4.0,14.0,17.0,48.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5763,-8.0035,332.0,1.0,1.0,2005-02-17,13:39:00,88.0,282.2,35.0,D,0.0,2005-02-17 13:39:00,2005.0,1.0,2.0,7,4.0,14.0,17.0,48.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7987,-9.0826,316.0,1.9,1.4,2005-02-18,11:05:00,66.0,284.6,43.1,D,0.0,2005-02-18 11:05:00,2005.0,1.0,2.0,7,5.0,12.0,18.0,49.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3514,-6.9994,301.5,1.2,1.1,2005-02-18,22:11:00,42.0,271.1,13.0,N,0.0,2005-02-18 22:11:00,2005.0,1.0,2.0,7,5.0,23.0,18.0,49.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3489,-7.0136,301.2,1.2,1.1,2005-02-18,22:11:00,38.0,271.3,12.6,N,0.0,2005-02-18 22:11:00,2005.0,1.0,2.0,7,5.0,23.0,18.0,49.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8674,-7.1343,301.4,1.2,1.1,2005-02-18,22:11:00,41.0,272.4,13.1,N,0.0,2005-02-18 22:11:00,2005.0,1.0,2.0,7,5.0,23.0,18.0,49.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2314,-6.8541,302.7,1.5,1.2,2005-02-19,11:48:00,43.0,280.8,12.7,D,0.0,2005-02-19 11:48:00,2005.0,1.0,2.0,7,6.0,12.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2281,-6.8369,307.1,1.5,1.2,2005-02-19,11:48:00,65.0,282.6,17.9,D,0.0,2005-02-19 11:48:00,2005.0,1.0,2.0,7,6.0,12.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.998,-6.906,306.5,1.5,1.2,2005-02-19,11:48:00,64.0,284.3,16.4,D,0.0,2005-02-19 11:48:00,2005.0,1.0,2.0,7,6.0,12.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9947,-6.8892,304.7,1.5,1.2,2005-02-19,11:48:00,60.0,284.0,14.1,D,0.0,2005-02-19 11:48:00,2005.0,1.0,2.0,7,6.0,12.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3431,-7.0012,306.0,1.4,1.2,2005-02-19,11:48:00,63.0,283.4,17.4,D,0.0,2005-02-19 11:48:00,2005.0,1.0,2.0,7,6.0,12.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5465,-8.2932,304.1,1.2,1.1,2005-02-19,11:48:00,44.0,278.3,10.8,D,0.0,2005-02-19 11:48:00,2005.0,1.0,2.0,7,6.0,12.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1931,-6.8854,302.0,1.5,1.2,2005-02-19,11:48:00,50.0,284.3,12.7,D,0.0,2005-02-19 11:48:00,2005.0,1.0,2.0,7,6.0,12.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9914,-6.8956,312.6,1.5,1.2,2005-02-19,11:48:00,73.0,284.3,22.0,D,0.0,2005-02-19 11:48:00,2005.0,1.0,2.0,7,6.0,12.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1964,-6.9021,304.7,1.5,1.2,2005-02-19,11:48:00,60.0,279.9,15.4,D,0.0,2005-02-19 11:48:00,2005.0,1.0,2.0,7,6.0,12.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5491,-8.2852,304.5,1.1,1.0,2005-02-19,13:27:00,59.0,286.1,8.2,D,0.0,2005-02-19 13:27:00,2005.0,1.0,2.0,7,6.0,14.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3385,-7.0147,344.2,1.0,1.0,2005-02-19,13:27:00,94.0,291.8,53.4,D,0.0,2005-02-19 13:27:00,2005.0,1.0,2.0,7,6.0,14.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3367,-7.0267,320.4,1.0,1.0,2005-02-19,13:27:00,80.0,287.3,20.1,D,0.0,2005-02-19 13:27:00,2005.0,1.0,2.0,7,6.0,14.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.547,-8.298,331.0,1.1,1.0,2005-02-19,13:27:00,87.0,286.9,34.4,D,0.0,2005-02-19 13:27:00,2005.0,1.0,2.0,7,6.0,14.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5507,-8.3922,310.8,1.1,1.0,2005-02-19,13:27:00,70.0,287.5,12.4,D,0.0,2005-02-19 13:27:00,2005.0,1.0,2.0,7,6.0,14.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2265,-6.8403,305.3,1.0,1.0,2005-02-19,13:27:00,61.0,284.9,8.4,D,0.0,2005-02-19 13:27:00,2005.0,1.0,2.0,7,6.0,14.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2247,-6.8523,329.4,1.0,1.0,2005-02-19,13:27:00,86.0,287.7,30.0,D,0.0,2005-02-19 13:27:00,2005.0,1.0,2.0,7,6.0,14.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7584,-6.8736,302.8,1.0,1.0,2005-02-19,13:27:00,34.0,273.8,7.1,D,0.0,2005-02-19 13:27:00,2005.0,1.0,2.0,7,6.0,14.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2283,-6.8283,309.9,1.0,1.0,2005-02-19,13:27:00,69.0,285.0,11.7,D,0.0,2005-02-19 13:27:00,2005.0,1.0,2.0,7,6.0,14.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9559,-7.0346,307.9,1.0,1.0,2005-02-19,13:27:00,66.0,287.8,8.7,D,0.0,2005-02-19 13:27:00,2005.0,1.0,2.0,7,6.0,14.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2769,-8.3575,307.1,1.1,1.0,2005-02-19,13:27:00,65.0,288.1,9.1,D,0.0,2005-02-19 13:27:00,2005.0,1.0,2.0,7,6.0,14.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2789,-8.345,306.3,1.1,1.0,2005-02-19,13:27:00,63.0,288.2,8.7,D,0.0,2005-02-19 13:27:00,2005.0,1.0,2.0,7,6.0,14.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5061,-8.1477,306.7,1.0,1.0,2005-02-19,13:27:00,64.0,286.8,9.3,D,0.0,2005-02-19 13:27:00,2005.0,1.0,2.0,7,6.0,14.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9211,-7.2629,365.1,1.0,1.0,2005-02-19,13:27:00,100.0,289.9,104.6,D,0.0,2005-02-19 13:27:00,2005.0,1.0,2.0,7,6.0,14.0,19.0,50.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.923,-7.2509,371.8,1.0,1.0,2005-02-19,13:27:00,100.0,289.2,126.6,D,0.0,2005-02-19 13:27:00,2005.0,1.0,2.0,7,6.0,14.0,19.0,50.0
